transaction_id,user_id,transaction_amount,transaction_time,latitude,longitude
126,0,2846.73,2024-05-12 11:00:00,29.32925575874424,85.4090198680943
127,0,2827.1,2024-05-13 08:00:00,29.273595163592258,85.41476493782989
128,0,3429.73,2024-05-14 10:00:00,29.22516827987987,85.42227448583499
129,0,1706.47,2024-05-15 13:00:00,29.294412161050474,85.36328970970551
130,0,248.93,2024-05-16 10:00:00,29.21859507936848,85.32618626505948
131,0,2905.53,2024-05-18 10:00:00,29.19748929779248,85.37166022632803
132,0,1808.88,2024-05-18 13:00:00,29.22447395543357,85.33252733064157
133,0,1968.59,2024-05-20 11:00:00,29.218485716820982,85.33021558262402
134,0,1968.91,2024-05-22 14:00:00,29.26040041209772,85.30421175819282
135,0,2180.44,2024-05-23 10:00:00,29.241251011853986,85.43674650501426
136,0,2502.84,2024-05-25 13:00:00,29.284139140496954,85.39975875777992
137,0,3338.6,2024-05-26 09:00:00,29.235367823194622,85.35520233848499
138,0,2352.31,2024-05-27 11:00:00,29.164741857238784,85.46058649692624
139,0,2501.0,2024-05-28 11:00:00,29.188168045272388,85.41413672602684
140,0,1683.58,2024-05-29 14:00:00,29.1963086885681,85.31069326785847
141,0,1659.24,2024-05-30 09:00:00,29.247773478970274,85.39387623735773
142,0,3417.18,2024-06-01 11:00:00,29.1824365035234,85.43706023789615
143,0,2974.34,2024-06-02 11:00:00,29.305382064760533,85.25277699954327
144,0,2592.67,2024-06-02 15:00:00,29.15672398628537,85.4163490782042
145,0,1718.81,2024-06-03 09:00:00,29.279794065182852,85.38592927842544
146,0,3186.95,2024-06-03 10:00:00,29.261103510877955,85.39596169365969
147,0,2533.74,2024-06-04 09:00:00,29.24530681489573,85.28285590314596
148,0,1983.76,2024-06-04 11:00:00,29.15993318942887,85.34496780250896
149,0,2264.89,2024-06-05 14:00:00,29.204366861029456,85.39332745402994
150,0,2281.4,2024-06-06 09:00:00,29.265663746530095,85.39171948141474
151,0,1998.59,2024-06-06 08:00:00,29.288564165375465,85.33121760992572
152,0,2675.76,2024-06-08 07:00:00,29.239803756566953,85.38530399766071
153,0,1878.67,2024-06-10 09:00:00,29.140255814702353,85.2847175170236
154,0,2055.95,2024-06-11 09:00:00,29.21025360074506,85.43926670965567
155,0,3358.46,2024-06-12 09:00:00,29.2805539883421,85.37104117482158
156,0,1114.86,2024-06-14 07:00:00,29.154284058447082,85.36815450664864
157,0,2605.93,2024-06-14 13:00:00,29.22814983437079,85.3968642390541
158,0,1913.73,2024-06-16 12:00:00,29.23792704333203,85.39371547752624
159,0,1813.12,2024-06-17 11:00:00,29.16224017500741,85.40447764590937
160,0,1403.11,2024-06-17 11:00:00,29.161023894198973,85.34163792585977
161,0,1776.41,2024-06-18 11:00:00,29.211067423472173,85.37821293343855
162,0,2839.15,2024-06-18 13:00:00,29.323121379953623,85.33793766106042
163,0,2734.82,2024-06-20 11:00:00,29.172665174665333,85.34546890485906
164,0,2597.88,2024-06-21 07:00:00,29.236397404592076,85.34607695468807
165,0,1545.34,2024-06-22 11:00:00,29.224126934250325,85.33851306790608
166,0,1604.97,2024-06-23 11:00:00,29.269535732860724,85.44328056647667
167,0,2186.55,2024-06-24 11:00:00,29.18304650785343,85.4108964746835
168,0,2242.67,2024-06-25 11:00:00,29.21012123518739,85.31790281342042
169,0,1227.47,2024-06-26 06:00:00,29.217531340986728,85.32376712438705
170,0,999.96,2024-06-27 10:00:00,29.28942353609423,85.23422661191057
171,0,1814.89,2024-06-28 10:00:00,29.20538848409749,85.41561775878402
172,0,1417.55,2024-06-29 08:00:00,29.257575785822524,85.33322488905864
173,0,1476.04,2024-07-01 10:00:00,29.131919332505557,85.35359083063479
174,0,2401.44,2024-07-01 13:00:00,29.30342511253103,85.35530143864601
175,0,1323.41,2024-07-03 08:00:00,29.223051100176292,85.27228372504074
176,0,1547.73,2024-07-04 10:00:00,29.305109927413707,85.32363887847939
177,0,1126.4,2024-07-05 09:00:00,29.254916416997563,85.44315401866864
178,0,2707.26,2024-07-06 13:00:00,29.23652237001503,85.30914236339447
179,0,1915.93,2024-07-07 10:00:00,29.225204090001874,85.44630131752683
180,0,2137.97,2024-07-07 13:00:00,29.2380876572108,85.34798124110458
181,0,1642.86,2024-07-08 11:00:00,29.274094217070584,85.36268512012214
182,0,2242.29,2024-07-09 14:00:00,29.214637043138318,85.41122858736345
183,0,2921.81,2024-07-11 09:00:00,29.216986561706438,85.37258159255418
184,0,3083.39,2024-07-13 10:00:00,29.238496963494736,85.40253151347505
185,0,3743.25,2024-07-13 13:00:00,29.288722270146025,85.33543622348839
186,0,2008.96,2024-07-15 09:00:00,29.135207957579958,85.40286774612485
187,0,908.24,2024-07-15 11:00:00,29.185895022608385,85.31676199559989
188,0,3126.22,2024-07-16 11:00:00,29.189453262527163,85.3172768050418
189,0,2376.73,2024-07-17 08:00:00,29.26928080389755,85.35972944500875
190,0,1624.4,2024-07-18 09:00:00,29.1159127508645,85.25506103408232
191,0,2535.79,2024-07-18 09:00:00,29.23182313726965,85.44168557127968
192,0,2314.58,2024-07-19 11:00:00,29.217003753781118,85.45372427815282
193,0,2759.77,2024-07-20 13:00:00,29.348326745001103,85.37217062287799
194,0,2864.22,2024-07-22 10:00:00,29.243079649192783,85.3156159879044
195,0,1838.09,2024-07-22 12:00:00,29.213451936560727,85.37546248693421
196,0,1860.68,2024-07-23 10:00:00,29.206407050545454,85.25874930737793
197,0,2251.59,2024-07-23 11:00:00,29.187094572872223,85.33378308980777
198,0,1812.51,2024-07-24 13:00:00,29.323444783026588,85.4043037523876
199,0,1092.81,2024-07-25 11:00:00,29.26496728650961,85.36678951172955
200,1,1053.25,2024-01-06 14:00:00,33.08316660809268,85.46958560619692
201,1,1192.95,2024-01-06 17:00:00,33.14437844114467,85.44212760290358
202,1,996.3,2024-01-07 18:00:00,33.088664030582606,85.38649444846602
203,1,1435.47,2024-01-07 20:00:00,33.152965570791004,85.42007031348642
204,1,917.5,2024-01-09 16:00:00,33.01607330173992,85.46128572556051
205,1,1159.25,2024-01-10 20:00:00,33.09768322723202,85.3913119359074
206,1,1234.28,2024-01-11 17:00:00,33.0956865350591,85.37460060342141
207,1,1243.95,2024-01-12 15:00:00,33.161558773136946,85.42707349214899
208,1,1322.07,2024-01-13 14:00:00,33.07166240143188,85.51970350044883
209,1,1168.7,2024-01-14 19:00:00,33.07882795755181,85.48294216359848
210,1,1156.73,2024-01-15 16:00:00,33.126485273066386,85.4361847615393
211,1,1242.93,2024-01-16 19:00:00,33.116281240274034,85.36722338010223
212,1,1098.95,2024-01-17 18:00:00,33.05865650762366,85.42041843193738
213,1,1060.1,2024-01-19 17:00:00,33.182293561355856,85.39001954167976
214,1,1230.08,2024-01-20 18:00:00,33.12244897163199,85.4861814818177
215,1,1435.58,2024-01-20 16:00:00,33.14244403917338,85.45765368942936
216,1,1073.69,2024-01-22 17:00:00,33.1949279302358,85.46244125657267
217,1,1172.13,2024-01-23 17:00:00,33.14084978851146,85.41619778924714
218,1,1313.17,2024-01-25 18:00:00,33.11580949642858,85.45486811831978
219,1,1181.43,2024-01-26 16:00:00,33.09842795080204,85.52671972342006
220,1,1014.13,2024-01-26 18:00:00,33.13990705853401,85.39243567044397
221,1,1264.32,2024-01-27 18:00:00,33.01089273408073,85.41590536864848
222,1,1129.03,2024-01-28 19:00:00,33.05989297992216,85.4422016580838
223,1,1348.35,2024-01-28 16:00:00,33.05461994838487,85.44568468982943
224,1,1049.9,2024-01-29 17:00:00,33.083382500852835,85.47718406248407
225,1,1233.72,2024-01-31 16:00:00,33.093617892813576,85.43405739113834
226,1,1109.39,2024-01-31 12:00:00,33.17849418633144,85.50911345944883
227,1,1172.26,2024-02-01 18:00:00,33.11236818389776,85.39700731161138
228,1,1074.4,2024-02-03 18:00:00,33.1229201388572,85.42334536829547
229,1,1297.02,2024-02-04 15:00:00,33.17706193072092,85.415522603619
230,1,1370.38,2024-02-05 18:00:00,33.1989106520429,85.4144984123901
231,1,1477.0,2024-02-07 22:00:00,33.11083181990546,85.39836611206273
232,1,1152.8,2024-02-08 16:00:00,33.12406168126929,85.35647002976913
233,1,1241.53,2024-02-08 16:00:00,33.206854881055484,85.43325542209223
234,1,1299.41,2024-02-09 17:00:00,33.19233094308648,85.40425594378439
235,1,1251.34,2024-02-10 21:00:00,33.06079633278016,85.3265432622914
236,1,1307.87,2024-02-12 18:00:00,33.17913481039681,85.43935333404545
237,1,1044.83,2024-02-13 13:00:00,32.97693396287053,85.43335999119935
238,1,975.14,2024-02-13 18:00:00,33.15275538769787,85.3441055450892
239,1,1189.93,2024-02-14 17:00:00,33.146014875701546,85.47386073843606
240,1,1369.8,2024-02-15 15:00:00,33.075914079443635,85.49630858713594
241,1,1284.06,2024-02-16 19:00:00,33.103589908563514,85.38388887314062
242,1,1508.94,2024-02-17 15:00:00,33.12277995343518,85.41551640739753
243,1,1354.98,2024-02-19 20:00:00,33.10928212150175,85.47979402587444
244,1,1201.08,2024-02-20 19:00:00,33.102717051155985,85.41541064233844
245,1,1135.02,2024-02-21 20:00:00,33.166250536059756,85.48785278954877
246,1,1122.31,2024-02-22 19:00:00,33.17154358379395,85.51510569620747
247,1,1115.87,2024-02-23 16:00:00,33.06518137384752,85.38758847287599
248,1,1066.42,2024-02-25 15:00:00,33.11119503340292,85.43104428130063
249,1,1296.48,2024-02-26 18:00:00,33.11464651976205,85.43045680830407
250,1,1412.25,2024-02-27 14:00:00,33.24056544357373,85.49735100015984
251,1,1255.77,2024-02-29 16:00:00,33.109925075848,85.39059717108343
252,1,1122.22,2024-03-01 16:00:00,33.150891307310665,85.40489788388231
253,1,1116.17,2024-03-02 13:00:00,33.06872819274012,85.3836892962535
254,1,1025.9,2024-03-03 19:00:00,33.11304445368134,85.52072679347332
255,1,1461.2,2024-03-04 18:00:00,33.18554026888553,85.4479945642463
256,1,1266.1,2024-03-05 16:00:00,33.0773084853933,85.49605474491963
257,1,1167.67,2024-03-06 15:00:00,33.19749803403295,85.38936033856304
258,1,1041.93,2024-03-07 18:00:00,33.0544172573829,85.3706292838026
259,1,1150.39,2024-03-08 16:00:00,33.16222989795089,85.44936074519015
260,1,1251.91,2024-03-09 16:00:00,33.100333533155506,85.49145298275764
261,1,1104.1,2024-03-11 18:00:00,33.13140306881876,85.28468158552049
262,1,1103.13,2024-03-12 19:00:00,33.09862389784165,85.46795144853206
263,1,1115.1,2024-03-13 22:00:00,33.027304628097994,85.39311080839094
264,1,1231.47,2024-03-14 19:00:00,33.12836700431462,85.45360758376226
265,1,1381.86,2024-03-15 17:00:00,33.146887661706565,85.55379947270062
266,1,968.11,2024-03-15 17:00:00,33.15228061393069,85.39612301395013
267,1,1146.26,2024-03-17 18:00:00,33.1122056349745,85.41805336217813
268,1,1194.18,2024-03-19 18:00:00,33.18763503467296,85.46709548555725
269,1,1063.02,2024-03-20 18:00:00,33.08625073593369,85.44945289950454
270,1,1440.19,2024-03-20 14:00:00,33.103269972176335,85.43120644349833
271,1,1156.72,2024-03-21 17:00:00,33.19557656789053,85.42757107319581
272,1,1331.48,2024-03-22 19:00:00,33.177452621257615,85.45781215532485
273,1,1143.02,2024-03-24 20:00:00,33.20021788255059,85.52989244296795
274,1,1202.05,2024-03-25 15:00:00,33.13792431632468,85.44789613545063
275,1,1183.37,2024-03-26 17:00:00,33.163164384437096,85.46742912961845
276,1,1132.03,2024-03-27 19:00:00,33.11332554904571,85.44496483692201
277,1,1041.95,2024-03-29 18:00:00,33.110964571423544,85.37973959430026
278,1,1171.85,2024-03-30 17:00:00,33.15237906865771,85.52939621237624
279,1,1148.81,2024-04-01 15:00:00,33.115415931114896,85.4721641159295
280,1,1200.37,2024-04-02 13:00:00,33.1958656634735,85.39948758173313
281,1,1240.9,2024-04-04 16:00:00,33.06149975849712,85.44123687728703
282,1,1331.99,2024-04-05 17:00:00,33.19704428811529,85.37798172172458
283,1,863.29,2024-04-07 16:00:00,33.11753261125197,85.44607243569037
284,1,1214.8,2024-04-08 19:00:00,33.1145895259172,85.48120126635627
285,1,921.18,2024-04-09 16:00:00,33.20292787883353,85.38505999655591
286,1,1361.95,2024-04-10 15:00:00,33.07326185020662,85.44866655143132
287,1,1300.84,2024-04-11 20:00:00,33.145708537414215,85.45041839361541
288,1,1201.93,2024-04-13 21:00:00,33.09613078041503,85.34542975857579
289,1,1251.17,2024-04-14 19:00:00,33.13311374052545,85.3571742438324
290,1,1229.48,2024-04-15 13:00:00,33.17520112028464,85.54833737665392
291,1,1074.81,2024-04-16 17:00:00,33.13811814593079,85.42335501566374
292,1,1227.1,2024-04-17 13:00:00,33.077222755878374,85.37836571769809
293,1,1235.57,2024-04-19 19:00:00,33.06392633391065,85.43911694099185
294,1,1307.33,2024-04-19 19:00:00,33.15441217316388,85.42020127671245
295,1,1374.99,2024-04-19 15:00:00,33.19040296495435,85.40338307374465
296,1,1036.22,2024-04-21 12:00:00,33.09313840888181,85.41528994668575
297,1,1212.83,2024-04-22 18:00:00,33.11204710069041,85.49934946906976
298,1,1100.41,2024-04-23 17:00:00,33.01586035809388,85.39803543846708
299,1,1168.3,2024-04-24 15:00:00,33.02941360257972,85.36456296539744
300,1,1476.72,2024-04-26 16:00:00,33.005363889282,85.3726582268313
301,1,1259.72,2024-04-27 16:00:00,33.0906256557652,85.39402571698989
302,1,1211.08,2024-04-29 15:00:00,33.077439549533345,85.41425591152428
303,1,1151.52,2024-04-30 15:00:00,33.19414071695977,85.47775214860711
304,1,1165.22,2024-04-30 15:00:00,33.174403248690986,85.40413796615015
305,1,1212.97,2024-05-01 15:00:00,33.064551775612976,85.4467286354692
306,1,1225.54,2024-05-03 19:00:00,33.08129205624169,85.44096285014326
307,1,1246.58,2024-05-04 19:00:00,33.17050233217416,85.39970988353201
308,1,1298.3,2024-05-05 17:00:00,33.128882314050784,85.42739308049109
309,1,845.79,2024-05-07 18:00:00,33.14553412169287,85.4964049680022
310,1,1151.95,2024-05-07 19:00:00,33.08961276257983,85.47454950195792
311,1,1051.49,2024-05-09 17:00:00,33.091602463326296,85.42498406938151
312,1,1231.2,2024-05-11 19:00:00,33.13732073808427,85.44365829210872
313,1,1268.24,2024-05-12 16:00:00,33.13540027008052,85.49275273143174
314,1,1123.3,2024-05-13 19:00:00,32.99739940818099,85.3568238282822
315,1,1219.03,2024-05-14 17:00:00,33.14779544852334,85.36852011972614
316,1,1243.15,2024-05-16 14:00:00,33.144062717225786,85.46050833826222
317,1,1130.48,2024-05-17 19:00:00,33.190751849036474,85.36019900448439
318,1,1316.41,2024-05-19 15:00:00,33.112725493397214,85.40430495871068
319,1,1490.74,2024-05-19 11:00:00,33.07766184682288,85.40125026274112
320,1,1200.29,2024-05-20 17:00:00,33.12543438772402,85.39560743570978
321,1,1226.87,2024-05-20 19:00:00,33.12787256641982,85.36549906860925
322,1,1220.53,2024-05-22 16:00:00,33.06129237185639,85.54514895380994
323,1,1190.85,2024-05-23 18:00:00,33.03722798160029,85.4383153536864
324,1,1220.4,2024-05-24 18:00:00,33.167618068807386,85.37208856049165
325,1,1099.5,2024-05-25 19:00:00,33.10104269937476,85.4291261324886
326,1,1129.51,2024-05-26 15:00:00,33.145559042467724,85.4351830625658
327,1,1058.46,2024-05-27 17:00:00,33.15014560523709,85.4843447687927
328,1,1574.02,2024-05-27 14:00:00,33.109950703920454,85.41450168384407
329,1,1113.74,2024-05-29 19:00:00,33.178812989970424,85.37652545998507
330,1,1176.83,2024-05-31 22:00:00,33.08923705921596,85.48623042752573
331,1,1426.91,2024-06-01 16:00:00,33.140846730700964,85.45610687467938
332,1,1261.67,2024-06-03 15:00:00,33.21753204289445,85.40973689107233
333,1,1479.11,2024-06-04 19:00:00,33.139030683616014,85.39091546781337
334,1,1162.07,2024-06-06 15:00:00,33.14453652134104,85.51386443906955
335,1,1176.06,2024-06-08 15:00:00,33.090019125803515,85.3736413423326
336,1,1492.84,2024-06-09 17:00:00,33.151714321045894,85.43895223192072
337,1,1099.3,2024-06-10 15:00:00,33.247603579246885,85.36442475712674
338,1,1249.62,2024-06-12 14:00:00,33.10993386532319,85.34884533289824
339,1,1186.9,2024-06-13 17:00:00,33.14985029733827,85.52126809687996
340,1,1318.45,2024-06-13 18:00:00,33.02611148438179,85.40206807038419
341,1,1281.84,2024-06-15 15:00:00,33.02710434024783,85.43072131000058
342,1,1219.29,2024-06-17 18:00:00,33.07464062781916,85.50124954523419
343,1,1124.39,2024-06-17 16:00:00,33.13056196188341,85.48605124118883
344,1,1329.13,2024-06-18 17:00:00,33.14121217931317,85.49339189447937
345,1,1080.74,2024-06-20 15:00:00,33.090498523958445,85.392834700449
346,1,1096.59,2024-06-21 16:00:00,33.219699527295255,85.36387851368558
347,1,1222.05,2024-06-23 16:00:00,33.122670914968666,85.36765995929285
348,1,1072.83,2024-06-24 16:00:00,33.03966086332731,85.50634078015078
349,1,1312.41,2024-06-25 16:00:00,33.23429016507836,85.35836312939607
350,1,1363.23,2024-06-26 20:00:00,33.099232595527624,85.41654622173104
351,1,1354.14,2024-06-26 14:00:00,33.09946811764716,85.36418976988556
352,1,1167.72,2024-06-27 18:00:00,33.08011558016204,85.48643458101554
353,1,1143.57,2024-06-28 14:00:00,33.04209135281705,85.36264567222955
354,1,1074.91,2024-06-29 16:00:00,33.21541860560975,85.37994423784667
355,1,1396.69,2024-07-01 15:00:00,33.21399657831042,85.3849407046896
356,1,1309.44,2024-07-02 15:00:00,33.16018094893579,85.43461616201913
357,1,1264.71,2024-07-02 18:00:00,33.14018553164995,85.44567626036782
358,1,1254.03,2024-07-04 16:00:00,33.109600330286185,85.43517246891116
359,1,1217.49,2024-07-06 17:00:00,33.10113378796294,85.5575251519165
360,1,1213.8,2024-07-06 19:00:00,33.139510869814956,85.45987521916673
361,1,1085.84,2024-07-07 18:00:00,33.09763497029806,85.47648764693811
362,1,1145.26,2024-07-08 17:00:00,33.0667904838046,85.4337904759693
363,1,1115.44,2024-07-10 19:00:00,33.11839050414491,85.42582920906855
364,1,1122.05,2024-07-11 17:00:00,33.155677240101866,85.46185644361563
365,1,1249.61,2024-07-12 17:00:00,33.13920417523182,85.3962371741968
366,1,1363.9,2024-07-12 19:00:00,33.19281055748043,85.49891474217743
